"ID","string","score"
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/5474a99fa8a3ac3ee48dbcb12d4fd","I don't wanna go home",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/547e59896d9488f40a6fbeb5393c6","I feel like I need a gay life coach ",0
"R/54828c9db62226514a0be7b56621b","Add me in fun run:   tqx1 ",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/547363c1d7250eab32966ed48faf8","Hearing people slurp and slush their food in the quiet section is enough to put me in a mental institution ",0
"R/5471876ed485a624877624435ee9a","Beyoncé is the greatest living entertainer. ",0
"R/5474f2b14e004abfa7e4901ceff55","I made sure your girlfriend got home for breaj",0
"R/54860ce21a2c64ea5e0564c81e62e","I love how everyone is bashing the protestors because they have finals yet went out this weekend to go party and get drunk. If you were so worried about finals you would ALWAYS make it a priority. ",0
"R/5474170aab5cd06139a87759f9718","So much world star being yelled in ferguson right now",0
"R/5473abc6f41ed19fc7b6e3fd1d002","Anyone know the constant for the bone in pogos number 18?",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54780ed7a302338edc02d1215b136","Townies really doing a poor job in picking up the yak-slack ever since the college kids left ",0
"R/548b9b74c492506c74e532168e276","Are there opens at the end of semesters as there are at the beginning of semesters?",0
"R/547f7fe03f94740b34062f2f6d973","Happy hump day🐪",0
"R/54829b87588fbf6134985a60d8e3c","I can't go out alone any girls out there?",0
"R/547f7d41db765ea3b020002e27b35","So slumbery ",0
"R/548426c42c7b3f2813c98de4f82a9","You have about as much heart as a fleshlight ",0
"R/5483a2b29a7b6153c511d723cb00e","Crows won the hot dog eating contest portion of the evening.  They trained all week by shoving each other's weiners in their mouths ",0
"R/5483a610512b006842c5f7648ed2d","What's good with Zbxi 2nite",0
"R/54741bdd4c88abeb29a9844cb5c65","My roommate just said third world probs instead of first world probs...stopped and said damn if that's a third world problem what's a first world problem? I hate walking on gold plated floors?",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/547ebe4c6c9a371c2fee48b5b5a51","Do lesbians watch straight porn like guys watch lesbian porn?",0
"R/5480c0b7b77ea7c055f9903a323e5","I remember when I was a freshman this time of year and thought Hey maybe it gets better next year. It doesn't.",0
"R/547b99003d731fac63af96fafccb2","Omg I missed geneseo's yaks so much",0
"R/54810bf7c7d0e2210cb351900b2b1","This cycle of work stressprocrastibation and unfinished work is ridiculous right now ",0
"R/548a84881ed504b216311a650dfa7","Has anyone ever had a threesome at geneseo? Truth responses only",0
"R/548362e6bc8809d9b95a947aa5e3f","Drinking to forget about relationship problems >>>",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/54874b0b72c803f2bc37768009ce9","IS THE MATH LEARNING CENTER OPEN? - freshman looking for answers",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5483642ea40f4b2e9883e6cc3c798","Never yield an inch to anybody over anything",0
"R/5473c19261fd27e03f90e72cf9871","Girl that just helped me out at Country Max is a dime ",0
"R/548b03ed0d392a5a502264238a02a","Has anyone else seen their bio 116 grades yet? They aren't updated on mycourses or knightweb",0
"R/54755de547ff68c5a64bfe40a0fe5","Might be stuck here until Thursday 💁🔫",0
"R/5488929a19b18a55f22ae33a7811b","I'm donezos",0
"R/548154aba9d0e08a3abbcdaf02a9d","Oh my god. Shut the fuck up",0
"R/5480e057f2db7fcd9ab65267ce2f3","I pronounced it expresso until I was 18. ",0
"R/54800f4a274e136390bc71e6a9705","If CAS came up the idea it probably sucks! ",0
"R/547a474c3434cdef837c7959e709a","uhots isn't delivering until tomorrow....I want to cry.",0
"R/548874d090002460a1b2017f832e9","Getting a hard on just thinking about this final ",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/547eb673799143abeb8ca7c859028","I'm kinda curious to know how many gallons I've cummed in my life ",0
"R/5474aa2c45c7c9b0d8bf527e4ab29","Fuck sig tau ",0
"R/5473deb5d9da343dee0c8b097bf2c","Want to play clue? I'll give you a hint-I did it in the bedroom with a lead pipe ;)",0
"R/5481dfb322d946a29a9be2a3df53a","Even though the evidence clearly supports the ferguson officers claims on what happened that day you protestors are way too stubborn to accept the fact that the kid was in the wrong ",0
"R/548607574d203eefbb1018959479e","Is there a less annoying professor who teaches micro ? Strang is the worst. ",0
"R/547eab5eea4fc266e26cd09385d34","I just want to destroy myself all the time and now I remember why",0
"R/548278c843cf4ec8bfeb0bb842890","Over the past few weeks my one eye has shrunk in size and my eyebrow has shifted down slightly. Why?",0
"R/548a4154eace7230cf8ab60f0e01d","I'm pretty sure a lot of Asians on this campus smoke because they're trying to feel more at home by creating air pollution ",0
"R/5473fb02208f5620bc23b16266e02","Shout out to the drunk girls who came in the lib tonight and told everyone they're getting A's",0
"R/5476b759d8839ea3c539eb7b2ee8b","Has anyone ever successfully met up with someone from a yak?",0
"R/548a93e912e638b81c6181ba8b794","The most fun activity I have assigned is to get someone pumped.",0
"R/547142e4bc19112137ef1195d8bf0","Im horny af. Any guy that wants to get laid text me (607)(205)(5255). All guys welcome.",0
"R/54828e212e67a9fe28eff207369b6","Is there anything interesting to watch on Netflix",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/5483f536db2ce431b73108d971da6","How do I know if I have mono",0
"R/54780ed7a302338edc02d1215b136","Townies really doing a poor job in picking up the yak-slack ever since the college kids left ",0
"R/548bebd79c9744b2074854e5d3cc7","In the morning I plan to fix my life!",0
"R/5488947c6e34ee09381f9c36daff3","how many math majors are wearing their math sweatshirts to finals hoping that it'll help them pass? the limit does not exist ",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/547cb7cfb79b8503a3ceaa71a7ccb","Those dog on doo batters",0
"R/5486ac1873ebd0f552d9b682904d5","Who wants to cuddle?",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/54801620860fcb14ff42dbb480647","When ppl hold the door from 500000 miles @8am and u gotta sprint those 500000 miles @8am <<<<<<<<<<<<",0
"R/5473f7083ae8ec61ddbeaa0e15c51","Am I the only person who goes on tinder just to look at people because it's fun?",0
"R/5486bc3506f931bc96d0a1f35321e","If you were in love with your best friend And she turned you down once before Would you ever try again?",0
"R/54816d40b55fcbd7f0111a7fdbd51","Anyone up looking to kik?",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/54899e6772eb844fc2090fd46cde9","Does anyone know where prof Yokoyama is?",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/5473b52a2718d6cc078c6ce44ca3b","Okada can suck my dick",0
"R/5481d6e1ae8060cfd077e33086cb8","This city's like a pressure cooker turned up to high.",0
"R/5474eb68e507c9b0b4ca32f8576fb","Anyone wanna trade a 6:00 westbury bus ticket for a 6:00 huntington bus ticket??",0
"R/547a63aff0838732975f201b201a7","Just got back. I already want to leave. ",0
"R/54843fab15842b018fe5aaa6928a7","Let's fuck rn!!! Love the thought of hooking up w a stranger!",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/54828c9db62226514a0be7b56621b","Add me in fun run:   tqx1 ",0
"R/547cbd4e1d90b52c9df756cfbec93","YAK",0
"R/547f357a6b7571cfb4122ceab39c8","Say crossed sticks out loud then have yourself a hearty chuckle",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/547de167b165fcf556a69aeee1b90","Thank god for adderall ",0
"R/5488ab4682d08c09eab9428fc41a9","You know people are special when they ask how the roads are..... Look out side and you'll see",0
"R/54761b549e5588aff25e7c2adea11","Is the library open? I need to print something out. Can't find a computer/printer at the Union lol",0
"R/5472bc35c07f4324e3230ab6b5269","I am in a constant state of either extreme hate of nothing particular  or super depression over one girl... hmm",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/54757aa356c446fc53d802dad6eb7","Anybody still on campus taking college express bus tomorrow at 6?",0
"R/5480d172d80bbafb73edc2fa8b15c","Anyone in Guzman's Language and Culture class remember what we have to do for extra credit?",0
"R/5487f5c8e44aa909b7941e40c2658","What should I masturbate to ",0
"R/54733fc5b3f95be0307c13e21801e","My bony ass hurts from sitting at these desks",0
"R/548739f8c42f2bb7a5d4c50c37c29","Did we go over French neoclassicism in theatre with Boucher?",0
"R/547ebe4c6c9a371c2fee48b5b5a51","Do lesbians watch straight porn like guys watch lesbian porn?",0
"R/547603b89f1d1b0bd9cacab8728f5","Who's at the Union?",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/54831c6613de1d65ca4a27062d376","Commenting on a yak with sorry I meant to up vote this is as useless as a poopie flavored lollipop ",0
"R/5487cbbb0825f7485e51343c48ff3","Who has the worst finals schedule? ",0
"R/547927a977623c2e76a837eaa9313","GENESEO SUCKS DICK",0
"R/5482d60a01896cbbac170504ff00b","Fuck is u sayin bitch my hood love me",0
"R/548b03ed0d392a5a502264238a02a","Has anyone else seen their bio 116 grades yet? They aren't updated on mycourses or knightweb",0
"R/54755de547ff68c5a64bfe40a0fe5","Might be stuck here until Thursday 💁🔫",0
"R/5489f60e2957c5fcab025430afae5","When I'm writing a paper I am always so confident but once I get the grade for it..",0
"R/547574da3ecfba2ad79b6c1bc1eec","Will bank street café be open tomorrow?",0
"R/547e42236674b467fb0799232363e","Where's chow hound right now?",0
"R/547a4d4bbcc08f67d6c4210a5ad90","4 horny boys in wyoming",0
"R/54712954af40594eb99dbede782a5","The update for yak is actually kinda cool",0
"R/5480998767260895e932ff45a6f01","thank god I finished college before I turned 23..its truly a miracle. now I just gotta tell the college im done so they give me my degree and stop taking my money.",0
"R/5475eb6f3341a00cf9edd4b52876d","Where can I find a printer to print out my bus ticket? ",0
"R/5486ac1873ebd0f552d9b682904d5","Who wants to cuddle?",0
"R/54824fcbab86692808bfd36098233","Does anyone know where chowhound is rn?",0
"R/54712b22708deea0263d328e64b6e","What should I get from main moon?",0
"R/547574da3ecfba2ad79b6c1bc1eec","Will bank street café be open tomorrow?",0
"R/5473b58e6ca4d708eb410876018e1","Geneseo have me 3 thousand dollars today and a Bill for 1 thousand",0
"R/548203faee9b489789431c326421d","The secret to how to respond to someone complaining about you being a dick is to increase your dickishness even more every time they complain until they give up.",0
"R/5477e5f1e83c594f69f1acbb50739","I need to get a side bitch before I can worry about getting a main bitch #priorities",0
"R/548278c843cf4ec8bfeb0bb842890","Over the past few weeks my one eye has shrunk in size and my eyebrow has shifted down slightly. Why?",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
"R/548575f92c4f8263a76060fad7707","If I hate someone I hate their car too. And every time I see one like it I get really pissed.",0
"R/5475daceeea48a3e4792b3359dd74","Dedication is driving to work with a flat tire so you can get to work on time...",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/547502f1ee605881c4396d6df3a64","Got to get that pre bus shit ",0
"R/548555d4a11246b27935fd50bb6f7","study break aka smoke break aka someone smoke me up rn pls ",0
"R/54892f3cbba1a9442d9ef94cc5679","How hard is it to get into Geneseo Bhangra?",0
"R/547caf5f7c19a63e3ade2ac7e8f83","I WALK UP IN THE CLUB LIKE I'm lonely...",0
"R/547588ca85d9ef42908d10c5e216e","Who's got weed in this bitch???  ",0
"R/547de06309e82ac0013bbef6d1228","Did anyone ever think that maybe the same person reposts their yaks to see how many upvotes they can get on them? ",0
"R/5483628cd6bf86a2b0014ab277c6d","What is formal?",0
"R/5489a20450cd1ab760134b4684778","I avoided Yik Yak all of last night to avoid AHS spoilers. And a small part of me died in that timespan. ",0
"R/5484469a6026849a5bc6fcd3093e1","Whoever threw up on the floor in daga fuck you. I walked into your goddamn vomit. ",0
"R/54887bd9281216d09076bdbfa99c6","To pop an addy today or nah that is the question...",0
"R/547eab5eea4fc266e26cd09385d34","I just want to destroy myself all the time and now I remember why",0
"R/548260344af58777a619e209812cf","Is it too late to join club wrestling?",0
"R/5481f31cd48b3b7c1f692cc56a163","yik yak is pretty retarded right now none of you know what you're talking about... go back to complaining about finals bc thats all you whiny babies are good at",0
"R/548a93e912e638b81c6181ba8b794","The most fun activity I have assigned is to get someone pumped.",0
"R/5481429f60e491348257992d7fad2","Relaxed all week. Planning on crying all next week.",0
"R/5477cb0845d2e9e02fcf972f4b556","Raise your hand if you're all alone in the meadows 🙋",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/5483c744882c12f9032a2388cf8d0","Any opens?",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/548bd7aa9f053a45bbb64a82dbd57","I'm glad to be apart of the greatest snowball fight in Geneseo ! ZBXi definitely won !t",0
"R/5483c98948b3e50049310693d14c0","Any other gay guys gonna be at statesman tonight?! ",0
"R/547a96642e8d8af0f6e33e35054d1","1. Better yaks at home 2. Home",0
"R/548be446bdd0d4e9a5524ffa0f134","Anyone in Wyoming tryna get stuffed?",0
"R/548314a82ae87d7b968cc791e3aeb","Yelling I CANT BREATHE in the upstairs library at 1 PM join the cause #blacklivesmatter",0
"R/5473a6071a1a27c12805f1e3865c9","Primal Groudon can SMD. ",0
"R/548551655c858459b08e38086f5a0","Does it bother anyone else that the food on TV is never actually eaten? Where does it all go why don't they just really eat it instead of pretending?????? ",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/54828b13e939ca15fe0e3d4933ed8","I need some real honest unbiased advice right now ",0
"R/5473c0851c12b8cc32648aad43b9c","I will always remember you. Thanks the laughter ",0
"R/548752818e071efed96289aa433e4","When can I change classes on knightweb for sprig semester?",0
"R/54751db2488e31a66e80d328e69f8","Whats there to do tn??",0
"R/54750905284900596617090137197","The driver on the westbury bus is the shit 😍",0
"R/5477e50320fdebe9b288c9ab833f1","Wish I didn't lose all my contacts now I can't text my fuck buddy",0
"R/54757aa356c446fc53d802dad6eb7","Anybody still on campus taking college express bus tomorrow at 6?",0
"R/54761989ee488d1660467638b6784","Kegger at lous",0
"R/547503f2859b965c4bc71cf45e8a4","CANT STOP THE BUS #GOBBLE",0
"R/547d7319497352362651e8b2e51f3","3 am Ritalin jitters. ",0
"R/548cac72342bf8acbf26763d7a3af","Why do good people have shitty friends and shitty people have awesome friends ",0
